data/leaf_n10_experiment2/leaf_n10_reticulation_r3/10_0.15_34_binary_adj.csv,24,26,3,2,2,4;2|5;1
data/leaf_n10_experiment2/leaf_n10_reticulation_r3/10_0.1_163_binary_adj.csv,24,26,3,3,1,11;3
data/leaf_n10_experiment2/leaf_n10_reticulation_r3/10_0.15_159_binary_adj.csv,24,26,3,3,1,11;3
data/leaf_n10_experiment2/leaf_n10_reticulation_r3/10_0.15_107_binary_adj.csv,24,26,3,3,1,7;3
data/leaf_n10_experiment2/leaf_n10_reticulation_r3/10_0.15_111_binary_adj.csv,24,26,3,3,1,11;3
data/leaf_n10_experiment2/leaf_n10_reticulation_r3/10_0.15_41_binary_adj.csv,24,26,3,3,1,11;3
data/leaf_n10_experiment2/leaf_n10_reticulation_r3/10_0.15_92_binary_adj.csv,24,26,3,3,1,11;3
data/leaf_n10_experiment2/leaf_n10_reticulation_r3/10_0.1_174_binary_adj.csv,24,26,3,3,1,9;3
data/leaf_n10_experiment2/leaf_n10_reticulation_r3/10_0.1_38_binary_adj.csv,24,26,3,3,1,11;3
data/leaf_n10_experiment2/leaf_n10_reticulation_r3/10_0.1_67_binary_adj.csv,24,26,3,3,1,10;3
data/leaf_n10_experiment2/leaf_n10_reticulation_r3/10_0.15_64_binary_adj.csv,24,26,3,3,1,10;3
data/leaf_n10_experiment2/leaf_n10_reticulation_r3/10_0.15_96_binary_adj.csv,24,26,3,3,1,11;3
data/leaf_n10_experiment2/leaf_n10_reticulation_r3/10_0.1_177_binary_adj.csv,24,26,3,2,2,3;1|7;2
data/leaf_n10_experiment2/leaf_n10_reticulation_r3/10_0.15_108_binary_adj.csv,24,26,3,2,2,4;2|3;1
data/leaf_n10_experiment2/leaf_n10_reticulation_r3/10_0.15_24_binary_adj.csv,24,26,3,3,1,9;3
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_26_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_23_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_158_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_98_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_47_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_73_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_154_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_164_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_165_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_95_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_188_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_93_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_187_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_76_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_105_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_119_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_5_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_50_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_48_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_20_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_167_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_184_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_78_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_1_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_131_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_200_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_15_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_121_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_199_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_2_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_108_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_138_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_112_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_190_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_89_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_144_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_19_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_198_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_139_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_198_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_105_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_39_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_192_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_151_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_128_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_30_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_110_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_57_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_122_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_38_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_25_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_125_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_6_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_79_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_174_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_31_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_4_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_22_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_39_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_182_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_197_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_175_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_111_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_145_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_101_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_80_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_97_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_179_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_157_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_80_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_105_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_187_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_12_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_71_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_60_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_77_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_81_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_195_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_146_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_185_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_76_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_161_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_132_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_79_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_56_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_156_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_103_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_65_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_154_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_84_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_109_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_18_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_160_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_41_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_16_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_115_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_22_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_100_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_99_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_8_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_173_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_8_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_102_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_181_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_86_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_146_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_77_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_110_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_27_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_150_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_149_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_32_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_79_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_191_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_103_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_113_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_82_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_68_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_9_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_14_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_108_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_71_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_56_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_124_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_64_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_188_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_72_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_74_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_149_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_49_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_148_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_151_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_161_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_194_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_66_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_55_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_147_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_138_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_102_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_3_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_134_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_124_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_10_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_132_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_49_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_42_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_187_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_51_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_136_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_123_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_146_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_162_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_96_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_181_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_85_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_54_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_168_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_97_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_68_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_184_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_87_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_86_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_24_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_162_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_25_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_141_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_26_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_165_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_153_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_98_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_135_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_169_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_166_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_84_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_150_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_123_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_94_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.15_113_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_83_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_123_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.05_6_binary_adj.csv,18,17,0,0,0,
data/leaf_n10_experiment2/leaf_n10_reticulation_r0/10_0.1_107_binary_adj.csv,18,17,0,0,0,
